user_id,month,profile,expense,income,savings,debt_payments,discretionary_spend,net_cashflow,savings_rate,expense_ratio,debt_to_income,discretionary_ratio,avg_income,income_cv
U0001,2025-12-01,stable_saver,5849.1900000000005,7739.21,1284.09,312.65,1247.81,605.9299999999996,0.2442135566808498,0.7557864433191502,0.04039818017601279,0.16123221879235736,7274.071666666667,0.07529691510344674
U0002,2025-01-01,balanced_user,5478.05,6201.72,481.47,472.45,1131.86,242.20000000000005,0.11668859606689758,0.8833114039331024,0.07618047896390033,0.1825074334216959,6385.866666666666,0.11014013740715896
U0002,2025-02-01,balanced_user,5494.5599999999995,6045.38,472.29,553.98,1331.58,78.5300000000006,0.09111420622028733,0.9088857937797127,0.09163691943269076,0.2202640694216079,6385.866666666666,0.11014013740715896
U0002,2025-03-01,balanced_user,5357.009999999999,6006.02,793.98,392.8,1331.54,-144.9699999999989,0.1321973619801466,0.8919400867795976,0.06540104761555905,0.22170089343691826,6385.866666666666,0.11014013740715896
U0002,2025-04-01,balanced_user,6445.08,7026.9,1000.06,585.28,1490.51,-418.24000000000024,0.14231880345529324,0.9172010417111387,0.08329135180520571,0.21211487284577837,6385.866666666666,0.11014013740715896
U0002,2025-05-01,balanced_user,6743.870000000001,7263.07,379.55,550.32,1877.48,139.6499999999989,0.0714849230421845,0.9285150769578155,0.07576961257429711,0.2584967513737304,6385.866666666666,0.11014013740715896
U0002,2025-06-01,balanced_user,6296.21,7236.82,499.17,665.54,1387.49,441.43999999999966,0.12997559701636902,0.8700244029836309,0.09196580818646864,0.19172647654632838,6385.866666666666,0.11014013740715896
U0002,2025-07-01,balanced_user,5612.96,6492.27,664.62,499.4,1571.88,214.6900000000004,0.13543953039537793,0.8645604696046221,0.07692224753437549,0.24211562365705677,6385.866666666666,0.11014013740715896
U0002,2025-08-01,balanced_user,5542.04,5737.62,536.08,535.48,1301.75,-340.5000000000001,0.09343246851481975,0.9659126955078935,0.09332789553856827,0.2268797863922672,6385.866666666666,0.11014013740715896
U0002,2025-09-01,balanced_user,6739.55,7486.94,807.22,555.82,1712.6100000000001,-59.83000000000061,0.10781707880656184,0.9001741699546144,0.07423860749518496,0.22874632359815897,6385.866666666666,0.11014013740715896
U0002,2025-10-01,balanced_user,4780.85,5354.43,525.11,370.28,1126.02,48.469999999999914,0.10712251350750684,0.8928774864924931,0.06915395289507939,0.21029689434729745,6385.866666666666,0.11014013740715896
U0002,2025-11-01,balanced_user,5265.51,6035.57,480.33,459.18,1141.86,289.7299999999995,0.12758695533313333,0.8724130446668666,0.07607897845605303,0.1891884279363838,6385.866666666666,0.11014013740715896
U0002,2025-12-01,balanced_user,4797.02,5743.66,590.71,491.51,1098.23,355.9299999999994,0.16481476967647796,0.835185230323522,0.08557435502797868,0.1912073486243963,6385.866666666666,0.11014013740715896
U0003,2025-01-01,high_discretionary,7443.79,7520.67,59.67,619.84,2711.93,17.210000000000107,0.010222493474650544,0.9897775065253495,0.08241818880498679,0.360596861715778,6859.4325,0.14549066800768237
U0003,2025-02-01,high_discretionary,5552.78,5789.28,91.24,481.22,1816.94,145.26,0.04085136666390294,0.959148633336097,0.0831225990105851,0.313845590470663,6859.4325,0.14549066800768237
U0003,2025-03-01,high_discretionary,5407.04,6011.07,67.3,371.11,1788.9499999999998,536.7299999999998,0.10048626949944016,0.8995137305005598,0.06173776049854685,0.29760924427764107,6859.4325,0.14549066800768237
U0003,2025-04-01,high_discretionary,7389.72,7560.34,0.0,634.95,2753.08,170.6199999999999,0.022567768116248724,0.9774322318837513,0.08398431816558515,0.3641476441535698,6859.4325,0.14549066800768237
U0003,2025-05-01,high_discretionary,7367.1900000000005,8467.67,57.61,479.29,2342.1,1042.8699999999997,0.12996255168186757,0.8700374483181325,0.05660234751708557,0.276593206868005,6859.4325,0.14549066800768237
U0003,2025-06-01,high_discretionary,5300.49,5722.35,33.56,358.48,1770.54,388.3000000000006,0.07372146058874424,0.9262785394112558,0.06264559140912387,0.30940784817426403,6859.4325,0.14549066800768237
U0003,2025-07-01,high_discretionary,5902.49,6296.6,26.68,505.16,2099.92,367.4300000000006,0.06259092208493482,0.9374090779150652,0.08022742432423847,0.33350061938188863,6859.4325,0.14549066800768237
U0003,2025-08-01,high_discretionary,8136.24,8666.3,242.19,692.79,2673.09,287.8699999999995,0.06116335691125389,0.9388366430887461,0.07994068979841455,0.30844651119855077,6859.4325,0.14549066800768237
U0003,2025-09-01,high_discretionary,6696.17,6622.78,191.88,376.72,2492.68,-265.2700000000003,0.028972727464901447,1.0110814491799516,0.05688245721585196,0.37637970761523104,6859.4325,0.14549066800768237
U0003,2025-10-01,high_discretionary,6205.93,6483.95,0.0,408.38,1983.9,278.0199999999995,0.04287818382313243,0.9571218161768675,0.06298321239367978,0.30597089736965893,6859.4325,0.14549066800768237
U0003,2025-11-01,high_discretionary,6061.09,7007.32,285.3,428.46,1963.37,660.9299999999996,0.1350345067729174,0.8649654932270826,0.06114463161379814,0.28018843152589007,6859.4325,0.14549066800768237
U0003,2025-12-01,high_discretionary,5652.48,6164.86,132.37,421.95,1735.19,380.0100000000001,0.08311299851091511,0.9168870014890849,0.06844437667684262,0.2814646236897513,6859.4325,0.14549066800768237
U0004,2025-01-01,variable_income,6560.2,7650.42,452.52,641.6,1561.77,637.7000000000003,0.14250459451899375,0.8574954054810062,0.08386467671055968,0.20414173339502928,6904.1375,0.3410892556342741
U0004,2025-02-01,variable_income,6673.83,7190.01,394.66,606.32,1755.48,121.52000000000027,0.07179127706359244,0.9282087229364075,0.08432811637257807,0.24415543232902318,6904.1375,0.3410892556342741
U0004,2025-03-01,variable_income,4054.31,5980.94,43.9,439.82,871.6899999999999,1882.7299999999996,0.32212829421462175,0.6778717057853783,0.07353693566563116,0.14574464883446414,6904.1375,0.3410892556342741
U0004,2025-04-01,variable_income,2300.7400000000002,3729.42,178.31,244.78,525.5,1250.37,0.3830836966606067,0.6169163033393933,0.06563487083782464,0.1409066289128068,6904.1375,0.3410892556342741
U0004,2025-05-01,variable_income,7365.83,8366.25,335.81,782.4,1547.14,664.6100000000001,0.1195780666367847,0.8804219333632153,0.09351860152398027,0.18492634095323474,6904.1375,0.3410892556342741
U0004,2025-06-01,variable_income,7224.51,9429.78,269.21,831.91,1537.01,1936.0600000000004,0.2338622958329887,0.7661377041670113,0.08822157038658376,0.16299531908485668,6904.1375,0.3410892556342741
U0004,2025-07-01,variable_income,3758.66,4169.96,415.16,432.11,811.0,-3.859999999999843,0.09955970800679144,0.9013659603449433,0.10362449519899472,0.19448627804583257,6904.1375,0.3410892556342741
U0004,2025-08-01,variable_income,7677.26,8959.24,556.19,681.02,1675.27,725.7899999999995,0.14309026212044768,0.8569097378795524,0.07601314397203335,0.1869879588000768,6904.1375,0.3410892556342741
U0004,2025-09-01,variable_income,7612.25,8904.23,354.85,732.29,1508.98,937.1299999999995,0.14509733014533538,0.8549026698546647,0.08224068785285196,0.1694677698127744,6904.1375,0.3410892556342741
U0004,2025-10-01,variable_income,3873.54,4614.22,424.48,452.38,871.24,316.2000000000003,0.16052117150894415,0.8394788284910558,0.09804040552899514,0.1888163113158887,6904.1375,0.3410892556342741
U0004,2025-11-01,variable_income,8550.62,10087.63,647.19,790.16,1975.9,889.8199999999983,0.15236581833393953,0.8476341816660604,0.07832959773504777,0.19587355999377457,6904.1375,0.3410892556342741
U0004,2025-12-01,variable_income,2998.3,3767.55,111.82,271.32,600.99,657.4300000000001,0.20417778131677083,0.7958222186832291,0.07201496994067762,0.15951745829517855,6904.1375,0.3410892556342741
U0005,2025-01-01,debt_pressure,5590.5599999999995,5048.21,0.0,1412.08,1052.39,-542.3499999999995,0.0,1.107434120212907,0.27971894988520685,0.20846795200675092,5890.57,0.14220829124290857
U0005,2025-02-01,debt_pressure,5966.52,5566.38,0.0,1567.6,969.0799999999999,-400.1400000000003,0.0,1.0718851389951818,0.28161929296957805,0.17409519292610276,5890.57,0.14220829124290857
U0005,2025-03-01,debt_pressure,6630.51,6023.2,0.0,1560.71,1132.72,-607.3100000000004,0.0,1.1008284632753353,0.2591164165227786,0.18805950325408421,5890.57,0.14220829124290857
U0005,2025-04-01,debt_pressure,6924.2300000000005,6641.33,0.0,1700.99,1307.36,-282.90000000000055,0.0,1.042596889478463,0.25612189124768686,0.19685213654493902,5890.57,0.14220829124290857
U0005,2025-05-01,debt_pressure,5326.61,5051.21,0.0,1240.54,865.66,-275.39999999999964,0.0,1.054521589876485,0.24559264017928376,0.1713767592319464,5890.57,0.14220829124290857
U0005,2025-06-01,debt_pressure,8084.85,7594.44,0.0,1664.96,1416.18,-490.41000000000076,0.0,1.064574873196707,0.21923407124159255,0.18647589552356725,5890.57,0.14220829124290857
U0005,2025-07-01,debt_pressure,5842.73,5553.58,0.0,1553.68,1153.19,-289.14999999999964,0.0,1.052065514496955,0.2797618833257106,0.20764803964289702,5890.57,0.14220829124290857
U0005,2025-08-01,debt_pressure,6455.41,6427.16,0.0,1483.68,1010.61,-28.25,0.0,1.004395409481015,0.23084535004574339,0.1572405230303898,5890.57,0.14220829124290857
U0005,2025-09-01,debt_pressure,6637.86,6466.6,0.0,1466.63,1085.99,-171.2599999999993,0.0,1.02648377818328,0.2268007917607398,0.1679383292611264,5890.57,0.14220829124290857
U0005,2025-10-01,debt_pressure,4326.12,4490.74,0.0,928.81,650.91,164.6199999999999,0.036657655531159655,0.9633423444688404,0.20682782793036336,0.1449449311249371,5890.57,0.14220829124290857
U0005,2025-11-01,debt_pressure,6160.53,5808.1,0.0,1504.82,1035.8500000000001,-352.4299999999994,0.0,1.0606790516692204,0.25908989170296653,0.17834575850966755,5890.57,0.14220829124290857
U0005,2025-12-01,debt_pressure,6320.62,6015.89,0.0,1594.88,1044.04,-304.72999999999956,0.0,1.0506541841689259,0.2651112304247584,0.17354705621279642,5890.57,0.14220829124290857
U0006,2025-01-01,stable_saver,4960.12,6906.4,1657.18,311.19,914.89,289.0999999999997,0.28180817792192747,0.7181918220780725,0.04505820688057454,0.13246988300706591,6876.458333333333,0.05874690063209773
U0006,2025-02-01,stable_saver,5447.4,7431.96,1428.45,343.27,1218.71,556.1100000000004,0.267030500702372,0.732969499297628,0.04618835408156125,0.16398231422128215,6876.458333333333,0.05874690063209773
U0006,2025-03-01,stable_saver,4992.22,6465.02,1539.31,210.93,1061.25,-66.50999999999976,0.23809825801002935,0.7721894131804696,0.03262634918376123,0.16415262443116957,6876.458333333333,0.05874690063209773
U0006,2025-04-01,stable_saver,4744.25,6481.66,1274.32,301.98,908.5,463.0899999999999,0.26805015998987913,0.7319498400101209,0.04658991678057782,0.14016471089196286,6876.458333333333,0.05874690063209773
U0006,2025-05-01,stable_saver,5049.06,7204.59,1336.95,284.86,1120.08,818.5799999999997,0.29918843403996614,0.7008115659600338,0.0395386829784901,0.15546755609965313,6876.458333333333,0.05874690063209773
U0006,2025-06-01,stable_saver,5261.77,6925.76,1593.65,303.75,1117.23,70.33999999999969,0.24026099662708494,0.7597390033729151,0.043858002587441665,0.16131514808483113,6876.458333333333,0.05874690063209773
U0006,2025-07-01,stable_saver,4682.59,6297.36,1434.02,264.08,838.44,180.74999999999955,0.2564201506663109,0.7435798493336891,0.04193503309323272,0.13314150691718435,6876.458333333333,0.05874690063209773
U0006,2025-08-01,stable_saver,5624.1,7524.42,1543.24,317.89,1213.05,357.0799999999997,0.25255368520098553,0.7474463147990145,0.04224777457930312,0.16121508368751344,6876.458333333333,0.05874690063209773
U0006,2025-09-01,stable_saver,4935.72,6491.72,1660.52,250.73,994.76,-104.51999999999998,0.2557904530694485,0.7603100565027451,0.03862304597240793,0.15323519806769237,6876.458333333333,0.05874690063209773
U0006,2025-10-01,stable_saver,5389.07,7000.19,1570.93,279.49,1209.32,40.18999999999983,0.23015375296956225,0.7698462470304378,0.03992605914982308,0.17275531092727484,6876.458333333333,0.05874690063209773
U0006,2025-11-01,stable_saver,4906.06,6638.07,1439.59,222.84,1054.08,292.4199999999994,0.26092071942597767,0.7390792805740224,0.03356999850860265,0.15879314318770366,6876.458333333333,0.05874690063209773
U0006,2025-12-01,stable_saver,4813.410000000001,7150.35,1597.37,268.13,797.59,739.5699999999997,0.32682875663429056,0.6731712433657094,0.0374988636919871,0.11154558867747733,6876.458333333333,0.05874690063209773
U0007,2025-01-01,balanced_user,5936.55,6427.6,871.12,543.88,1228.85,-380.0699999999998,0.13552803534756364,0.9236028999937768,0.08461634202501711,0.19118333437052706,6577.7725,0.09656166547589261
U0007,2025-02-01,balanced_user,6333.349999999999,6906.94,829.08,596.36,1449.81,-255.4899999999999,0.12003579008938836,0.9169545413743279,0.08634214283025479,0.20990626818822808,6577.7725,0.09656166547589261
U0007,2025-03-01,balanced_user,6419.19,6831.1,723.95,577.58,1516.87,-312.0399999999993,0.10597853932748752,0.93970078025501,0.08455153635578458,0.22205354920876577,6577.7725,0.09656166547589261
U0007,2025-04-01,balanced_user,4801.97,5050.79,433.1,366.06,1130.5,-184.2800000000003,0.08574896204356151,0.9507364194512146,0.07247579091587653,0.22382637171610778,6577.7725,0.09656166547589261
U0007,2025-05-01,balanced_user,5698.85,6324.6,647.5,591.55,1148.84,-21.75,0.10237801600101192,0.901060936660026,0.09353160674192833,0.18164627011984946,6577.7725,0.09656166547589261
U0007,2025-06-01,balanced_user,5815.650000000001,6529.53,783.25,580.83,1446.1200000000001,-69.3700000000008,0.11995503504846444,0.8906690068044715,0.08895433515122836,0.2214738273658288,6577.7725,0.09656166547589261
U0007,2025-07-01,balanced_user,6001.26,6582.61,703.02,467.34,1440.16,-121.67000000000053,0.10679958253641034,0.9116839673017239,0.07099615502057695,0.21878251939580198,6577.7725,0.09656166547589261
U0007,2025-08-01,balanced_user,6187.669999999999,7069.93,1069.63,591.36,1373.3899999999999,-187.36999999999898,0.15129286994354965,0.8752095140970276,0.08364439251873781,0.19425793466130498,6577.7725,0.09656166547589261
U0007,2025-09-01,balanced_user,5662.04,6151.83,665.19,411.89,1446.5700000000002,-175.4000000000001,0.1081288006983288,0.9203830404936417,0.06695406082417751,0.2351446642706317,6577.7725,0.09656166547589261
U0007,2025-10-01,balanced_user,6379.02,7461.94,487.85,549.7,1556.96,595.0699999999991,0.14512579838487033,0.8548742016151297,0.07366716966365316,0.2086535136975103,6577.7725,0.09656166547589261
U0007,2025-11-01,balanced_user,5545.9,6277.65,655.19,573.0,1284.1499999999999,76.55999999999995,0.1165643194507499,0.8834356805492501,0.0912761941172254,0.20455903084753052,6577.7725,0.09656166547589261
U0007,2025-12-01,balanced_user,6369.5,7318.75,721.35,667.31,1451.9099999999999,227.89999999999998,0.1297011101622545,0.8702988898377455,0.09117813834329631,0.19838223740392824,6577.7725,0.09656166547589261
U0008,2025-01-01,high_discretionary,6825.08,6950.99,405.03,469.81,2104.0299999999997,-279.1200000000001,0.058269397596601345,0.981886033500264,0.0675889333749581,0.3026950117896875,6977.763333333333,0.06872340660128184
U0008,2025-02-01,high_discretionary,6038.24,6568.56,115.54,535.01,2073.69,414.7800000000006,0.08073611263351489,0.9192638873664851,0.08145011996541099,0.31569933136029815,6977.763333333333,0.06872340660128184
U0008,2025-03-01,high_discretionary,6594.2,7058.75,30.49,555.2,2107.89,434.0600000000002,0.06581193554099525,0.9341880644590047,0.07865415264742341,0.2986208606339649,6977.763333333333,0.06872340660128184
U0008,2025-04-01,high_discretionary,6395.42,6973.92,0.0,473.51,2081.32,578.5,0.08295191226741919,0.9170480877325808,0.06789725147406336,0.29844334319866017,6977.763333333333,0.06872340660128184
U0008,2025-05-01,high_discretionary,7094.22,7534.97,46.62,480.71,2211.73,394.13,0.05849392897383798,0.941506071026162,0.06379720158142634,0.29352870681635096,6977.763333333333,0.06872340660128184
U0008,2025-06-01,high_discretionary,6160.599999999999,6768.87,188.83,453.01,2045.77,419.4400000000004,0.08986285746365352,0.9101371425363465,0.06692549864305268,0.3022321303260367,6977.763333333333,0.06872340660128184
U0008,2025-07-01,high_discretionary,5889.16,6297.91,225.15,367.25,1823.27,183.6,0.06490248352231137,0.9350975164776887,0.05831299589863939,0.2895039783039135,6977.763333333333,0.06872340660128184
U0008,2025-08-01,high_discretionary,5860.15,6540.53,57.19,461.86,1970.24,623.19,0.10402520896624587,0.8959747910337541,0.07061507247883582,0.30123552678452664,6977.763333333333,0.06872340660128184
U0008,2025-09-01,high_discretionary,6694.98,7579.45,24.21,466.07,1993.9,860.2600000000002,0.11669316375198732,0.8833068362480127,0.061491269155413655,0.2630665813482509,6977.763333333333,0.06872340660128184
U0008,2025-10-01,high_discretionary,5981.25,6408.75,26.03,380.87,2048.16,401.47,0.06670567583382095,0.9332943241661791,0.05942968597620441,0.3195880631948508,6977.763333333333,0.06872340660128184
U0008,2025-11-01,high_discretionary,7130.83,7701.34,460.77,472.19,2190.33,109.74000000000024,0.07407931606707407,0.9259206839329259,0.06131270661988693,0.28440894701441566,6977.763333333333,0.06872340660128184
U0008,2025-12-01,high_discretionary,6897.8099999999995,7349.12,244.6,562.42,2327.71,206.7100000000004,0.06141007358704177,0.9385899264129582,0.07652889053383262,0.3167331598885309,6977.763333333333,0.06872340660128184
U0009,2025-01-01,variable_income,6445.77,7102.64,511.83,641.34,1483.07,145.0399999999999,0.09248251354425958,0.9075174864557404,0.09029600261311287,0.20880545825214283,7617.4975,0.2844085129854005
U0009,2025-02-01,variable_income,7470.74,8529.87,80.05,917.32,1812.46,979.0800000000011,0.12416719129365406,0.8758328087063459,0.10754208446318642,0.21248389483075356,7617.4975,0.2844085129854005
U0009,2025-03-01,variable_income,7436.52,8908.1,369.2,657.54,1771.3,1102.3799999999999,0.16519572074853223,0.8348042792514678,0.0738137200974394,0.19884150379991242,7617.4975,0.2844085129854005
U0009,2025-04-01,variable_income,4849.860000000001,5912.04,313.84,546.46,1125.64,748.3399999999995,0.1796638723689284,0.8203361276310717,0.092431715617621,0.19039789987889122,7617.4975,0.2844085129854005
U0009,2025-05-01,variable_income,5529.84,7452.82,423.56,516.59,1286.78,1499.4199999999996,0.25802045400264595,0.741979545997354,0.06931470235427664,0.17265679299916006,7617.4975,0.2844085129854005
U0009,2025-06-01,variable_income,2574.5099999999998,3845.36,259.73,267.56,613.2,1011.1200000000003,0.3304892129735578,0.6695107870264422,0.06957996130401314,0.15946491355815842,7617.4975,0.2844085129854005
U0009,2025-07-01,variable_income,5293.13,6454.66,174.72,595.61,1087.59,986.8099999999997,0.17995215859549532,0.8200478414045047,0.09227596806028514,0.16849686892880492,7617.4975,0.2844085129854005
U0009,2025-08-01,variable_income,5656.42,6590.9,557.27,600.17,1213.5,377.2099999999996,0.14178336797705923,0.8582166320229407,0.0910604014626227,0.18411749533447633,7617.4975,0.2844085129854005
U0009,2025-09-01,variable_income,10095.94,12497.24,701.64,1134.93,2150.61,1699.6599999999994,0.19214642593084547,0.8078535740691545,0.09081445183096429,0.17208679676472566,7617.4975,0.2844085129854005
U0009,2025-10-01,variable_income,8390.31,9523.019999999999,603.57,906.29,1882.44,529.1399999999991,0.11894441049162968,0.8810555895083704,0.09516833945534085,0.1976725870574671,7617.4975,0.2844085129854005
U0009,2025-11-01,variable_income,5789.57,8204.21,646.77,568.79,1204.89,1767.8699999999994,0.2943171859325882,0.7056828140674117,0.06932903960283805,0.14686240357084962,7617.4975,0.2844085129854005
U0009,2025-12-01,variable_income,5589.1,6389.11,445.15,529.22,1455.51,354.85999999999933,0.12521462300696018,0.8747853769930398,0.08283156809007829,0.2278110722776725,7617.4975,0.2844085129854005
U0010,2025-01-01,debt_pressure,5000.28,4845.99,0.0,1262.08,943.88,-154.28999999999996,0.0,1.0318386954987526,0.2604380116343616,0.19477547415491986,5630.685,0.14157867098452465
U0010,2025-02-01,debt_pressure,6759.91,6532.65,0.0,1742.92,1210.2,-227.26000000000022,0.0,1.0347883324531393,0.2668013746335714,0.18525406994098875,5630.685,0.14157867098452465
U0010,2025-03-01,debt_pressure,4817.5599999999995,4439.85,0.0,1089.12,933.5699999999999,-377.7099999999991,0.0,1.085072693897316,0.24530558464812996,0.21027061725058277,5630.685,0.14157867098452465
U0010,2025-04-01,debt_pressure,6441.54,6531.51,139.73,1287.69,1347.47,-49.759999999999735,0.021393215351427155,0.986225237349403,0.1971504292269322,0.20630298353673193,5630.685,0.14157867098452465
U0010,2025-05-01,debt_pressure,5668.29,5593.53,0.0,1432.39,998.38,-74.76000000000022,0.0,1.013365441858719,0.25607979218847493,0.17848836065954773,5630.685,0.14157867098452465
U0010,2025-06-01,debt_pressure,6073.17,5929.5,0.0,1299.22,1258.66,-143.67000000000007,0.0,1.024229698962813,0.21911122354330045,0.21227084914410999,5630.685,0.14157867098452465
U0010,2025-07-01,debt_pressure,6932.26,6858.75,0.0,1528.96,1260.39,-73.51000000000022,0.0,1.0107176963732458,0.22292108620375434,0.1837638053581192,5630.685,0.14157867098452465
U0010,2025-08-01,debt_pressure,5526.04,4999.4,0.0,1358.91,922.47,-526.6400000000003,0.0,1.1053406408769053,0.2718146177541305,0.18451614193703247,5630.685,0.14157867098452465
U0010,2025-09-01,debt_pressure,6789.69,6137.41,0.0,1603.81,1198.17,-652.2799999999997,0.0,1.1062793588826556,0.26131707022995043,0.1952240440185681,5630.685,0.14157867098452465
U0010,2025-10-01,debt_pressure,4682.74,4711.42,0.0,998.11,812.12,28.68000000000029,0.006087336726507145,0.9939126632734928,0.21184908159323515,0.1723726604717898,5630.685,0.14157867098452465
U0010,2025-11-01,debt_pressure,5525.36,5181.68,0.0,1209.37,1049.3700000000001,-343.6799999999994,0.0,1.0663259792190949,0.23339341680690429,0.20251540041067764,5630.685,0.14157867098452465
U0010,2025-12-01,debt_pressure,5661.96,5806.53,0.0,1115.84,954.45,144.5699999999997,0.024897830545954246,0.9751021694540457,0.1921698501514674,0.1643752809337074,5630.685,0.14157867098452465
U0011,2025-01-01,stable_saver,5181.839999999999,6612.21,1488.73,259.59,899.15,-58.35999999999922,0.22514862655602288,0.7836774694088662,0.03925918868275508,0.13598327941792532,7398.2283333333335,0.06640282373841776
U0011,2025-02-01,stable_saver,5124.9,6748.12,1216.22,276.44,1068.81,407.0000000000002,0.24054403300474803,0.759455966995252,0.040965483719910135,0.15838633574980884,7398.2283333333335,0.06640282373841776
U0011,2025-03-01,stable_saver,4947.73,6988.99,1390.61,291.04,783.39,650.6500000000003,0.29206795259400864,0.7079320474059914,0.04164264078214449,0.11208915737467073,7398.2283333333335,0.06640282373841776
U0011,2025-04-01,stable_saver,5443.45,7368.3,1612.25,298.5,1206.3,312.60000000000036,0.26123393455749633,0.7387660654425037,0.04051137982981149,0.1637148324579618,7398.2283333333335,0.06640282373841776
U0011,2025-05-01,stable_saver,5723.49,7503.33,1400.89,252.21,1416.32,378.95000000000005,0.23720668023397615,0.7627933197660238,0.03361307579434731,0.18875885773383283,7398.2283333333335,0.06640282373841776
U0011,2025-06-01,stable_saver,6009.59,7593.54,1516.67,358.46,983.39,67.27999999999975,0.20859177669440074,0.7914082233055992,0.04720591450101007,0.12950349902680436,7398.2283333333335,0.06640282373841776
U0011,2025-07-01,stable_saver,6032.3099999999995,7733.12,2029.1,368.27,1242.6299999999999,-328.2899999999995,0.2623908590581809,0.7800616051477282,0.04762243441198378,0.1606893466026649,7398.2283333333335,0.06640282373841776
U0011,2025-08-01,stable_saver,5329.93,7198.89,1747.89,277.45,1100.92,121.06999999999994,0.2596178021889486,0.7403821978110514,0.03854066390790802,0.1529291321300923,7398.2283333333335,0.06640282373841776
U0011,2025-09-01,stable_saver,5571.88,7803.85,2080.16,260.24,1047.8,151.8100000000004,0.2860088289754416,0.7139911710245583,0.033347642509786835,0.1342670604893738,7398.2283333333335,0.06640282373841776
U0011,2025-10-01,stable_saver,5263.5199999999995,7241.89,1498.31,308.57,966.5699999999999,480.06000000000085,0.2731842101992713,0.7268157898007287,0.04260904266703858,0.13346930152211645,7398.2283333333335,0.06640282373841776
U0011,2025-11-01,stable_saver,6271.63,8410.23,2022.18,334.03,1272.71,116.41999999999939,0.25428555461622326,0.7457144453837767,0.039717106428718355,0.1513287983800681,7398.2283333333335,0.06640282373841776
U0011,2025-12-01,stable_saver,5857.33,7576.27,1727.65,310.4,1038.1200000000001,-8.709999999999582,0.22803437575482394,0.773115266483375,0.040970028787252824,0.13702257179324392,7398.2283333333335,0.06640282373841776
U0012,2025-01-01,balanced_user,5739.240000000001,6128.01,588.85,559.9,1468.93,-200.0800000000005,0.09609155337540246,0.9365585238927483,0.09136734437443803,0.23970750700472096,5806.906666666667,0.12483712551365117
U0012,2025-02-01,balanced_user,4342.7,4925.48,271.7,366.27,1008.67,311.07999999999976,0.11831943282685135,0.8816805671731487,0.07436229565443368,0.20478613251906413,5806.906666666667,0.12483712551365117
U0012,2025-03-01,balanced_user,4532.29,4868.42,277.07,353.15,986.4200000000001,59.060000000000116,0.06904293384712085,0.9309570661528791,0.07253893460301288,0.20261604380887435,5806.906666666667,0.12483712551365117
U0012,2025-04-01,balanced_user,5433.44,5817.45,571.0,528.29,1331.35,-186.98999999999978,0.09815297080335886,0.933989978426974,0.0908112661045647,0.2288545668634883,5806.906666666667,0.12483712551365117
U0012,2025-05-01,balanced_user,5910.31,6533.54,689.35,520.8,1278.68,-66.12000000000046,0.10550941755924048,0.9046106704787911,0.07971176421970325,0.1957101356997891,5806.906666666667,0.12483712551365117
